80	0.098042	0.255321	0.368010
81	0.100103	0.246213	0.355986
82	0.101707	0.236532	0.343278
83	0.102866	0.226322	0.329935
84	0.103594	0.215627	0.316007
85	0.103906	0.204489	0.301547
86	0.103817	0.192956	0.286606
87	0.103343	0.181071	0.271238
88	0.102500	0.168881	0.255495
89	0.101306	0.156432	0.239431
90	0.099777	0.143769	0.223100
91	0.097931	0.130939	0.206555
92	0.095786	0.117986	0.189849
93	0.093361	0.104956	0.173035
94	0.090674	0.091893	0.156167
95	0.087743	0.078841	0.139294
96	0.084588	0.065843	0.122469
97	0.081227	0.052941	0.105741
98	0.077679	0.040176	0.089158
99	0.073964	0.027589	0.072769
100	0.070099	0.015217	0.056619
101	0.066104	0.003098	0.040754
102	0.061996	-0.008732	0.025215
103	0.057795	-0.020239	0.010044
104	0.053519	-0.031390	-0.004718
105	0.049184	-0.042155	-0.019036
106	0.044808	-0.052504	-0.032873
107	0.040408	-0.062411	-0.046197
108	0.036000	-0.071850	-0.058975
109	0.031601	-0.080798	-0.071179
110	0.027226	-0.089233	-0.082782
111	0.022889	-0.097138	-0.093760
112	0.018606	-0.104493	-0.104092
113	0.014390	-0.111286	-0.113757
114	0.010254	-0.117502	-0.122739
115	0.006210	-0.123132	-0.131023
116	0.002271	-0.128167	-0.138597
117	-0.001553	-0.132601	-0.145453
118	-0.005250	-0.136430	-0.151582
119	-0.008813	-0.139652	-0.156980
120	-0.012230	-0.142266	-0.161646
121	-0.015495	-0.144277	-0.165579
122	-0.018599	-0.145687	-0.168783
123	-0.021536	-0.146503	-0.171262
124	-0.024301	-0.146734	-0.173024
125	-0.026887	-0.146389	-0.174079
126	-0.029290	-0.145481	-0.174438
127	-0.031508	-0.144024	-0.174115
128	-0.033536	-0.142032	-0.173127
129	-0.035372	-0.139524	-0.171491
130	-0.037016	-0.136518	-0.169227
131	-0.038465	-0.133033	-0.166356
132	-0.039721	-0.129093	-0.162903
133	-0.040784	-0.124718	-0.158891
134	-0.041655	-0.119934	-0.154347
135	-0.042336	-0.114765	-0.149299
136	-0.042829	-0.109238	-0.143775
137	-0.043139	-0.103379	-0.137806
138	-0.043267	-0.097215	-0.131422
139	-0.043220	-0.090776	-0.124655
140	-0.043001	-0.084090	-0.117539
141	-0.042615	-0.077187	-0.110106
142	-0.042070	-0.070095	-0.102390
143	-0.041370	-0.062846	-0.094425
144	-0.040522	-0.055468	-0.086247
145	-0.039534	-0.047993	-0.077889
146	-0.038412	-0.040449	-0.069386
147	-0.037165	-0.032867	-0.060774
148	-0.035800	-0.025276	-0.052086
149	-0.034325	-0.017704	-0.043356
150	-0.032749	-0.010182	-0.034619
151	-0.031080	-0.002735	-0.025907
152	-0.029327	0.004607	-0.017253
153	-0.027499	0.011820	-0.008688
154	-0.025604	0.018877	-0.000244
155	-0.023651	0.025753	0.008049
156	-0.021650	0.032426	0.016163
157	-0.019608	0.038873	0.024071
158	-0.017536	0.045071	0.031744
159	-0.015441	0.051001	0.039159
160	-0.013332	0.056645	0.046290
161	-0.011218	0.061984	0.053117
162	-0.009108	0.067003	0.059617
163	-0.007008	0.071686	0.065771
164	-0.004928	0.076021	0.071562
165	-0.002874	0.079995	0.076972
166	-0.000854	0.083598	0.081988
167	0.001124	0.086822	0.086597
168	0.003055	0.089659	0.090787
169	0.004930	0.092103	0.094548
170	0.006745	0.094151	0.097874
171	0.008494	0.095799	0.100758
172	0.010171	0.097047	0.103195
173	0.011771	0.097894	0.105184
174	0.013289	0.098344	0.106723
175	0.014722	0.098400	0.107814
176	0.016065	0.098065	0.108459
177	0.017315	0.097347	0.108661
178	0.018469	0.096254	0.108428
179	0.019525	0.094793	0.107766
180	0.020480	0.092977	0.106684
181	0.021333	0.090815	0.105192
182	0.022081	0.088320	0.103303
183	0.022726	0.085507	0.101029
184	0.023265	0.082391	0.098385
185	0.023700	0.078986	0.095385
186	0.024029	0.075310	0.092048
187	0.024255	0.071380	0.088389
188	0.024378	0.067214	0.084430
189	0.024400	0.062832	0.080188
190	0.024322	0.058253	0.075684
191	0.024148	0.053497	0.070939
192	0.023878	0.048585	0.065976
193	0.023517	0.043537	0.060816
194	0.023067	0.038375	0.055483
195	0.022531	0.033120	0.049999
196	0.021914	0.027794	0.044387
197	0.021220	0.022418	0.038672
198	0.020452	0.017013	0.032877
199	0.019616	0.011602	0.027026
200	0.018714	0.006204	0.021143
201	0.017753	0.000842	0.015250
202	0.016738	-0.004465	0.009371
203	0.015672	-0.009696	0.003529
204	0.014562	-0.014832	-0.002253
205	0.013412	-0.019854	-0.007955
206	0.012228	-0.024744	-0.013553
207	0.011015	-0.029483	-0.019029
208	0.009779	-0.034056	-0.024361
209	0.008524	-0.038445	-0.029531
210	0.007256	-0.042636	-0.034520
211	0.005980	-0.046615	-0.039311
212	0.004702	-0.050368	-0.043888
213	0.003427	-0.053882	-0.048235
214	0.002159	-0.057147	-0.052337
215	0.000904	-0.060153	-0.056182
216	-0.000334	-0.062890	-0.059757
217	-0.001550	-0.065350	-0.063051
218	-0.002740	-0.067527	-0.066055
219	-0.003898	-0.069414	-0.068761
220	-0.005022	-0.071008	-0.071160
221	-0.006107	-0.072305	-0.073248
222	-0.007150	-0.073303	-0.075019
223	-0.008146	-0.074001	-0.076470
224	-0.009094	-0.074399	-0.077599
225	-0.009989	-0.074498	-0.078405
226	-0.010829	-0.074302	-0.078888
227	-0.011612	-0.073813	-0.079050
228	-0.012335	-0.073036	-0.078895
229	-0.012997	-0.071978	-0.078425
230	-0.013595	-0.070645	-0.077647
231	-0.014128	-0.069044	-0.076566
232	-0.014596	-0.067185	-0.075190
233	-0.014997	-0.065077	-0.073528
234	-0.015331	-0.062731	-0.071590
235	-0.015597	-0.060159	-0.069385
236	-0.015796	-0.057371	-0.066926
237	-0.015927	-0.054382	-0.064224
238	-0.015992	-0.051205	-0.061293
239	-0.015990	-0.047854	-0.058147
240	-0.015923	-0.044343	-0.054801
241	-0.015792	-0.040688	-0.051269
242	-0.015599	-0.036905	-0.047568
243	-0.015345	-0.033009	-0.043714
244	-0.015032	-0.029017	-0.039723
245	-0.014662	-0.024946	-0.035613
246	-0.014238	-0.020811	-0.031402
247	-0.013762	-0.016629	-0.027106
248	-0.013236	-0.012418	-0.022743
249	-0.012665	-0.008195	-0.018333
250	-0.012049	-0.003975	-0.013891
251	-0.011393	0.000225	-0.009437
252	-0.010700	0.004387	-0.004988
253	-0.009973	0.008497	-0.000562
254	-0.009215	0.012539	0.003825
255	-0.008431	0.016497	0.008155
256	-0.007622	0.020357	0.012412
257	-0.006794	0.024103	0.016579
258	-0.005949	0.027724	0.020641
259	-0.005092	0.031204	0.024583
260	-0.004225	0.034533	0.028390
261	-0.003353	0.037697	0.032049
262	-0.002479	0.040686	0.035546
263	-0.001606	0.043490	0.038870
264	-0.000739	0.046099	0.042007
265	0.000120	0.048505	0.044949
266	0.000967	0.050699	0.047684
267	0.001799	0.052674	0.050205
268	0.002613	0.054426	0.052502
269	0.003406	0.055948	0.054569
270	0.004175	0.057237	0.056400
271	0.004916	0.058289	0.057989
272	0.005628	0.059102	0.059332
273	0.006308	0.059675	0.060427
274	0.006953	0.060007	0.061271
275	0.007562	0.060099	0.061862
276	0.008133	0.059952	0.062201
277	0.008663	0.059569	0.062289
278	0.009151	0.058953	0.062127
279	0.009596	0.058108	0.061718
280	0.009996	0.057040	0.061066
281	0.010350	0.055754	0.060175
282	0.010657	0.054257	0.059052
283	0.010918	0.052557	0.057701
284	0.011131	0.050661	0.056132
285	0.011295	0.048578	0.054350
286	0.011412	0.046319	0.052367
287	0.011481	0.043893	0.050190
288	0.011501	0.041312	0.047830
289	0.011475	0.038585	0.045299
290	0.011403	0.035726	0.042607
291	0.011284	0.032746	0.039766
292	0.011121	0.029658	0.036789
293	0.010915	0.026475	0.033689
294	0.010666	0.023210	0.030478
295	0.010377	0.019877	0.027172
296	0.010049	0.016488	0.023782
297	0.009683	0.013059	0.020325
298	0.009283	0.009602	0.016813
299	0.008849	0.006131	0.013261
300	0.008384	0.002660	0.009683
301	0.007890	-0.000796	0.006095
302	0.007369	-0.004226	0.002510
303	0.006824	-0.007615	-0.001058
304	0.006258	-0.010950	-0.004595
305	0.005672	-0.014219	-0.008087
306	0.005070	-0.017409	-0.011520
307	0.004454	-0.020508	-0.014881
308	0.003826	-0.023506	-0.018157
309	0.003190	-0.026389	-0.021337
310	0.002547	-0.029149	-0.024408
311	0.001902	-0.031775	-0.027359
312	0.001255	-0.034257	-0.030179
313	0.000611	-0.036587	-0.032858
314	-0.000029	-0.038757	-0.035386
315	-0.000663	-0.040759	-0.037754
316	-0.001286	-0.042586	-0.039955
317	-0.001898	-0.044233	-0.041980
318	-0.002495	-0.045694	-0.043823
319	-0.003076	-0.046964	-0.045478
320	-0.003638	-0.048040	-0.046940
321	-0.004180	-0.048919	-0.048204
322	-0.004699	-0.049599	-0.049267
323	-0.005193	-0.050078	-0.050126
324	-0.005661	-0.050356	-0.050778
325	-0.006101	-0.050433	-0.051224
326	-0.006511	-0.050310	-0.051462
327	-0.006891	-0.049989	-0.051493
328	-0.007239	-0.049472	-0.051319
329	-0.007553	-0.048762	-0.050941
330	-0.007834	-0.047864	-0.050362
331	-0.008080	-0.046782	-0.049587
332	-0.008291	-0.045522	-0.048619
333	-0.008465	-0.044090	-0.047464
334	-0.008604	-0.042492	-0.046127
335	-0.008705	-0.040737	-0.044615
336	-0.008771	-0.038831	-0.042936
337	-0.008800	-0.036783	-0.041097
338	-0.008793	-0.034602	-0.039106
339	-0.008750	-0.032298	-0.036972
340	-0.008672	-0.029880	-0.034706
341	-0.008559	-0.027358	-0.032315
342	-0.008412	-0.024744	-0.029812
343	-0.008233	-0.022048	-0.027207
344	-0.008022	-0.019281	-0.024510
345	-0.007780	-0.016454	-0.021732
346	-0.007508	-0.013580	-0.018887
347	-0.007209	-0.010668	-0.015984
348	-0.006883	-0.007732	-0.013037
349	-0.006532	-0.004783	-0.010056
350	-0.006158	-0.001833	-0.007055
351	-0.005763	0.001107	-0.004044
352	-0.005347	0.004026	-0.001037
353	-0.004914	0.006911	0.001955
354	-0.004465	0.009752	0.004921
355	-0.004001	0.012538	0.007848
356	-0.003526	0.015258	0.010726
357	-0.003040	0.017902	0.013543
358	-0.002547	0.020459	0.016288
359	-0.002048	0.022921	0.018952
360	-0.001545	0.025278	0.021523
361	-0.001040	0.027522	0.023993
362	-0.000536	0.029643	0.026352
363	-0.000034	0.031636	0.028591
364	0.000464	0.033492	0.030703
365	0.000955	0.035205	0.032679
366	0.001438	0.036769	0.034514
367	0.001911	0.038178	0.036199
368	0.002372	0.039429	0.037731
369	0.002819	0.040517	0.039103
370	0.003250	0.041438	0.040311
371	0.003665	0.042190	0.041351
372	0.004061	0.042772	0.042220
373	0.004437	0.043181	0.042916
374	0.004792	0.043417	0.043437
375	0.005125	0.043479	0.043782
376	0.005433	0.043370	0.043950
377	0.005717	0.043090	0.043942
378	0.005975	0.042641	0.043760
379	0.006206	0.042025	0.043404
380	0.006411	0.041247	0.042878
381	0.006587	0.040310	0.042184
382	0.006735	0.039218	0.041326
383	0.006855	0.037978	0.040308
384	0.006945	0.036593	0.039136
385	0.007007	0.035072	0.037815
386	0.007040	0.033420	0.036351
387	0.007043	0.031645	0.034750
388	0.007018	0.029754	0.033020
389	0.006965	0.027755	0.031169
390	0.006883	0.025657	0.029204
391	0.006775	0.023469	0.027133
392	0.006639	0.021200	0.024967
393	0.006478	0.018858	0.022713
394	0.006292	0.016455	0.020381
395	0.006082	0.013998	0.017981
396	0.005848	0.011500	0.015523
397	0.005593	0.008969	0.013017
398	0.005317	0.006415	0.010473
399	0.005021	0.003849	0.007901
400	0.004708	0.001282	0.005312
401	0.004378	-0.001278	0.002716
402	0.004032	-0.003819	0.000123
403	0.003673	-0.006332	-0.002457
404	0.003302	-0.008808	-0.005012
405	0.002920	-0.011236	-0.007534
406	0.002530	-0.013607	-0.010012
407	0.002132	-0.015912	-0.012437
408	0.001729	-0.018143	-0.014799
409	0.001321	-0.020291	-0.017090
410	0.000912	-0.022348	-0.019301
411	0.000502	-0.024306	-0.021424
412	0.000093	-0.026158	-0.023449
413	-0.000313	-0.027898	-0.025371
414	-0.000715	-0.029519	-0.027182
415	-0.001111	-0.031015	-0.028875
416	-0.001500	-0.032380	-0.030445
417	-0.001879	-0.033612	-0.031885
418	-0.002248	-0.034704	-0.033191
419	-0.002605	-0.035653	-0.034358
420	-0.002948	-0.036457	-0.035382
421	-0.003278	-0.037113	-0.036260
422	-0.003591	-0.037619	-0.036990
423	-0.003888	-0.037974	-0.037569
424	-0.004166	-0.038177	-0.037995
425	-0.004426	-0.038228	-0.038268
426	-0.004665	-0.038128	-0.038388
427	-0.004884	-0.037877	-0.038354
428	-0.005082	-0.037478	-0.038168
429	-0.005257	-0.036933	-0.037832
430	-0.005410	-0.036244	-0.037346
431	-0.005540	-0.035415	-0.036714
432	-0.005646	-0.034450	-0.035940
433	-0.005728	-0.033354	-0.035027
434	-0.005787	-0.032131	-0.033979
435	-0.005822	-0.030786	-0.032801
436	-0.005833	-0.029327	-0.031499
437	-0.005820	-0.027758	-0.030077
438	-0.005784	-0.026087	-0.028544
439	-0.005724	-0.024320	-0.026904
440	-0.005641	-0.022466	-0.025166
441	-0.005537	-0.020531	-0.023336
442	-0.005410	-0.018524	-0.021422
443	-0.005263	-0.016454	-0.019432
444	-0.005095	-0.014327	-0.017375
445	-0.004907	-0.012154	-0.015259
446	-0.004701	-0.009943	-0.013092
447	-0.004477	-0.007703	-0.010884
448	-0.004237	-0.005443	-0.008643
449	-0.003981	-0.003171	-0.006379
450	-0.003711	-0.000897	-0.004100
451	-0.003427	0.001370	-0.001816
452	-0.003132	0.003621	0.000465
453	-0.002825	0.005848	0.002733
454	-0.002510	0.008041	0.004979
455	-0.002186	0.010193	0.007195
456	-0.001856	0.012295	0.009372
457	-0.001520	0.014339	0.011501
458	-0.001180	0.016318	0.013575
459	-0.000838	0.018223	0.015585
460	-0.000495	0.020047	0.017523
461	-0.000152	0.021784	0.019383
462	0.000190	0.023427	0.021158
463	0.000528	0.024970	0.022840
464	0.000862	0.026408	0.024423
465	0.001190	0.027735	0.025902
466	0.001512	0.028947	0.027272
467	0.001825	0.030039	0.028527
468	0.002129	0.031007	0.029662
469	0.002422	0.031849	0.030675
470	0.002703	0.032561	0.031561
471	0.002972	0.033141	0.032318
472	0.003226	0.033588	0.032943
473	0.003467	0.033900	0.033435
474	0.003691	0.034077	0.033791
475	0.003899	0.034118	0.034012
476	0.004090	0.034025	0.034096
477	0.004264	0.033797	0.034045
478	0.004418	0.033436	0.033859
479	0.004554	0.032945	0.033539
480	0.004671	0.032326	0.033087
481	0.004768	0.031582	0.032506
482	0.004845	0.030716	0.031799
483	0.004902	0.029732	0.030968
484	0.004939	0.028635	0.030018
485	0.004955	0.027430	0.028953
486	0.004952	0.026121	0.027778
487	0.004928	0.024714	0.026497
488	0.004884	0.023216	0.025117
489	0.004821	0.021632	0.023643
490	0.004739	0.019969	0.022082
491	0.004638	0.018234	0.020440
492	0.004519	0.016435	0.018724
493	0.004382	0.014577	0.016941
494	0.004229	0.012670	0.015098
495	0.004059	0.010721	0.013203
496	0.003873	0.008737	0.011264
497	0.003674	0.006727	0.009289
498	0.003460	0.004699	0.007285
499	0.003234	0.002660	0.005261
500	0.002996	0.000619	0.003225
501	0.002747	-0.001416	0.001184
502	0.002489	-0.003437	-0.000852
503	0.002222	-0.005436	-0.002877
504	0.001948	-0.007406	-0.004881
505	0.001667	-0.009339	-0.006858
506	0.001381	-0.011226	-0.008800
507	0.001091	-0.013062	-0.010698
508	0.000799	-0.014839	-0.012546
509	0.000505	-0.016550	-0.014336
510	0.000211	-0.018189	-0.016062
511	-0.000083	-0.019750	-0.017717
512	-0.000374	-0.021226	-0.019295
513	-0.000662	-0.022612	-0.020789
514	-0.000946	-0.023904	-0.022195
515	-0.001224	-0.025096	-0.023508
516	-0.001496	-0.026184	-0.024721
517	-0.001761	-0.027165	-0.025831
518	-0.002016	-0.028034	-0.026835
519	-0.002262	-0.028789	-0.027728
520	-0.002498	-0.029427	-0.028507
521	-0.002722	-0.029946	-0.029169
522	-0.002934	-0.030345	-0.029714
523	-0.003133	-0.030623	-0.030138
524	-0.003318	-0.030779	-0.030441
525	-0.003488	-0.030812	-0.030622
526	-0.003644	-0.030723	-0.030680
527	-0.003783	-0.030514	-0.030617
528	-0.003907	-0.030184	-0.030433
529	-0.004014	-0.029737	-0.030128
530	-0.004105	-0.029174	-0.029705
531	-0.004178	-0.028497	-0.029166
532	-0.004234	-0.027711	-0.028514
533	-0.004273	-0.026818	-0.027750
534	-0.004294	-0.025823	-0.026880
535	-0.004298	-0.024729	-0.025907
536	-0.004284	-0.023542	-0.024834
537	-0.004253	-0.022266	-0.023668
538	-0.004205	-0.020907	-0.022412
539	-0.004140	-0.019471	-0.021072
540	-0.004059	-0.017963	-0.019653
541	-0.003962	-0.016389	-0.018163
542	-0.003850	-0.014757	-0.016606
543	-0.003722	-0.013073	-0.014989
544	-0.003580	-0.011343	-0.013319
545	-0.003424	-0.009575	-0.011602
546	-0.003256	-0.007776	-0.009847
547	-0.003075	-0.005953	-0.008058
548	-0.002882	-0.004113	-0.006245
549	-0.002679	-0.002263	-0.004414
550	-0.002466	-0.000412	-0.002573
551	-0.002245	0.001435	-0.000728
552	-0.002015	0.003269	0.001112
553	-0.001779	0.005083	0.002941
554	-0.001536	0.006870	0.004752
555	-0.001289	0.008624	0.006536
556	-0.001037	0.010337	0.008288
557	-0.000783	0.012004	0.010001
558	-0.000527	0.013616	0.011667
559	-0.000270	0.015169	0.013281
560	-0.000013	0.016657	0.014836
561	0.000242	0.018073	0.016327
562	0.000496	0.019413	0.017747
563	0.000746	0.020671	0.019091
564	0.000991	0.021843	0.020355
565	0.001232	0.022924	0.021533
566	0.001466	0.023911	0.022622
567	0.001693	0.024800	0.023616
568	0.001912	0.025588	0.024514
569	0.002122	0.026272	0.025311
570	0.002323	0.026850	0.026004
571	0.002513	0.027319	0.026592
572	0.002693	0.027679	0.027073
573	0.002860	0.027928	0.027444
574	0.003015	0.028066	0.027705
575	0.003157	0.028093	0.027855
576	0.003286	0.028009	0.027894
577	0.003401	0.027814	0.027823
578	0.003501	0.027510	0.027641
579	0.003587	0.027098	0.027351
580	0.003658	0.026581	0.026953
581	0.003714	0.025960	0.026450
582	0.003755	0.025239	0.025843
583	0.003780	0.024421	0.025137
584	0.003790	0.023510	0.024333
585	0.003784	0.022508	0.023436
586	0.003764	0.021421	0.022448
587	0.003728	0.020253	0.021376
588	0.003677	0.019010	0.020223
589	0.003612	0.017695	0.018993
590	0.003533	0.016315	0.017693
591	0.003439	0.014875	0.016327
592	0.003332	0.013382	0.014901
593	0.003213	0.011840	0.013421
594	0.003080	0.010257	0.011893
595	0.002936	0.008639	0.010323
596	0.002781	0.006993	0.008718
597	0.002616	0.005324	0.007084
598	0.002440	0.003640	0.005428
599	0.002256	0.001948	0.003756
600	0.002063	0.000253	0.002075
601	0.001863	-0.001437	0.000391
602	0.001656	-0.003116	-0.001288
603	0.001444	-0.004776	-0.002957
604	0.001227	-0.006412	-0.004607
605	0.001006	-0.008018	-0.006234
606	0.000781	-0.009586	-0.007831
607	0.000555	-0.011111	-0.009391
608	0.000327	-0.012587	-0.010908
609	0.000100	-0.014009	-0.012377
610	-0.000128	-0.015370	-0.013792
611	-0.000353	-0.016667	-0.015147
612	-0.000576	-0.017893	-0.016438
613	-0.000796	-0.019044	-0.017659
614	-0.001012	-0.020116	-0.018806
615	-0.001223	-0.021106	-0.019875
616	-0.001427	-0.022008	-0.020861
617	-0.001625	-0.022821	-0.021761
618	-0.001816	-0.023541	-0.022572
619	-0.001998	-0.024166	-0.023291
620	-0.002172	-0.024693	-0.023915
621	-0.002336	-0.025120	-0.024442
622	-0.002490	-0.025447	-0.024871
623	-0.002633	-0.025673	-0.025199
624	-0.002765	-0.025796	-0.025427
625	-0.002885	-0.025817	-0.025553
626	-0.002993	-0.025736	-0.025577
627	-0.003089	-0.025554	-0.025500
628	-0.003172	-0.025271	-0.025322
629	-0.003241	-0.024889	-0.025045
630	-0.003297	-0.024411	-0.024669
631	-0.003340	-0.023837	-0.024196
632	-0.003369	-0.023171	-0.023629
633	-0.003384	-0.022415	-0.022971
634	-0.003386	-0.021574	-0.022224
635	-0.003374	-0.020650	-0.021391
636	-0.003348	-0.019647	-0.020476
637	-0.003309	-0.018570	-0.019482
638	-0.003257	-0.017423	-0.018415
639	-0.003192	-0.016210	-0.017279
640	-0.003115	-0.014938	-0.016077
641	-0.003025	-0.013610	-0.014816
642	-0.002923	-0.012233	-0.013500
643	-0.002810	-0.010812	-0.012135
644	-0.002686	-0.009353	-0.010726
645	-0.002552	-0.007861	-0.009280
646	-0.002409	-0.006343	-0.007801
647	-0.002256	-0.004804	-0.006296
648	-0.002094	-0.003252	-0.004771
649	-0.001925	-0.001691	-0.003232
650	-0.001749	-0.000129	-0.001685
651	-0.001567	0.001429	-0.000136
652	-0.001379	0.002977	0.001408
653	-0.001186	0.004508	0.002942
654	-0.000989	0.006016	0.004459
655	-0.000789	0.007496	0.005954
656	-0.000587	0.008942	0.007420
657	-0.000383	0.010348	0.008853
658	-0.000179	0.011709	0.010245
659	0.000025	0.013020	0.011593
660	0.000229	0.014275	0.012891
661	0.000430	0.015469	0.014134
662	0.000630	0.016599	0.015316
663	0.000825	0.017660	0.016435
664	0.001017	0.018648	0.017484
665	0.001204	0.019560	0.018461
666	0.001385	0.020391	0.019362
667	0.001560	0.021139	0.020184
668	0.001728	0.021801	0.020923
669	0.001888	0.022376	0.021577
670	0.002040	0.022860	0.022143
671	0.002183	0.023252	0.022620
672	0.002317	0.023551	0.023006
673	0.002441	0.023757	0.023299
674	0.002555	0.023868	0.023499
675	0.002657	0.023884	0.023606
676	0.002749	0.023806	0.023619
677	0.002830	0.023634	0.023538
678	0.002898	0.023369	0.023364
679	0.002955	0.023013	0.023098
680	0.003000	0.022567	0.022742
681	0.003032	0.022033	0.022296
682	0.003052	0.021414	0.021764
683	0.003060	0.020712	0.021147
684	0.003056	0.019930	0.020448
685	0.003039	0.019071	0.019670
686	0.003010	0.018140	0.018817
687	0.002969	0.017140	0.017891
688	0.002916	0.016075	0.016898
689	0.002852	0.014950	0.015841
690	0.002776	0.013769	0.014724
691	0.002690	0.012537	0.013552
692	0.002593	0.011259	0.012330
693	0.002486	0.009941	0.011063
694	0.002370	0.008587	0.009756
695	0.002244	0.007203	0.008414
696	0.002110	0.005795	0.007042
697	0.001968	0.004367	0.005647
698	0.001818	0.002927	0.004234
699	0.001662	0.001479	0.002808
700	0.001500	0.000030	0.001375
701	0.001332	-0.001415	-0.000059
702	0.001160	-0.002851	-0.001489
703	0.000983	-0.004271	-0.002908
704	0.000804	-0.005671	-0.004312
705	0.000621	-0.007043	-0.005694
706	0.000437	-0.008384	-0.007050
707	0.000252	-0.009689	-0.008375
708	0.000067	-0.010951	-0.009662
709	-0.000119	-0.012166	-0.010907
710	-0.000302	-0.013330	-0.012105
711	-0.000484	-0.014438	-0.013252
712	-0.000664	-0.015485	-0.014343
713	-0.000840	-0.016469	-0.015374
714	-0.001012	-0.017384	-0.016341
715	-0.001179	-0.018229	-0.017241
716	-0.001341	-0.018999	-0.018070
717	-0.001497	-0.019691	-0.018825
718	-0.001646	-0.020305	-0.019503
719	-0.001789	-0.020836	-0.020102
720	-0.001923	-0.021283	-0.020620
721	-0.002049	-0.021645	-0.021055
722	-0.002167	-0.021920	-0.021405
723	-0.002276	-0.022109	-0.021669
724	-0.002375	-0.022209	-0.021847
725	-0.002464	-0.022221	-0.021937
726	-0.002542	-0.022146	-0.021941
727	-0.002611	-0.021983	-0.021858
728	-0.002668	-0.021734	-0.021688
729	-0.002715	-0.021399	-0.021433
730	-0.002751	-0.020981	-0.021094
731	-0.002775	-0.020482	-0.020672
732	-0.002788	-0.019902	-0.020170
733	-0.002790	-0.019246	-0.019589
734	-0.002781	-0.018516	-0.018932
735	-0.002761	-0.017714	-0.018203
736	-0.002729	-0.016845	-0.017403
737	-0.002687	-0.015911	-0.016536
738	-0.002634	-0.014917	-0.015607
739	-0.002571	-0.013867	-0.014618
740	-0.002498	-0.012765	-0.013574
741	-0.002414	-0.011616	-0.012479
742	-0.002322	-0.010424	-0.011338
743	-0.002220	-0.009194	-0.010155
744	-0.002110	-0.007931	-0.008936
745	-0.001992	-0.006640	-0.007684
746	-0.001866	-0.005326	-0.006405
747	-0.001734	-0.003995	-0.005105
748	-0.001594	-0.002652	-0.003788
749	-0.001449	-0.001302	-0.002459
750	-0.001299	0.000050	-0.001124
751	-0.001143	0.001398	0.000211
752	-0.000984	0.002737	0.001542
